series_key,bank_name,product_id,product_name,security_purpose,repayment_type,rate_structure,lvr_tier,interest_rate,comparison_rate,collection_date,source_url,product_url,seed_rate_url,html_fetch_ok,html_seed_contains_ar_rate,html_rounded_near_match,html_seed_text_sample,cdr_fetch_ok,cdr_detail_url,cdr_match,cdr_match_note,observed_bank_rate,evidence,status,notes
AMP Bank|amp-variable-pro_pack_gt_500k_gt50_to_lteg60_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt50_to_lteg60_lvr_oo_p_i,"Professional Package - $500,000 to <$1,000,000",owner_occupied,principal_and_interest,variable,lvr_=60%,6.04,6.39,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.04,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_1m_gt60_to_lteg70_lvr_inv_io|investment|interest_only|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_1m_gt60_to_lteg70_lvr_inv_io,"Professional Package 10 Year IO - $1,000,000+",investment,interest_only,variable,lvr_60-70%,6.29,6.53,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_1m_gt60_to_lteg70_lvr_oo_io|owner_occupied|interest_only|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_1m_gt60_to_lteg70_lvr_oo_io,"Professional Package 10 Year IO - $1,000,000+",owner_occupied,interest_only,variable,lvr_60-70%,6.29,6.51,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_1m_gt70_to_lteg80_lvr_inv_io|investment|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_1m_gt70_to_lteg80_lvr_inv_io,"Professional Package 10 Year IO - $1,000,000+",investment,interest_only,variable,lvr_70-80%,6.29,6.53,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_1m_gt70_to_lteg80_lvr_oo_io|owner_occupied|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_1m_gt70_to_lteg80_lvr_oo_io,"Professional Package 10 Year IO - $1,000,000+",owner_occupied,interest_only,variable,lvr_70-80%,6.29,6.51,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_1m_gt50_to_lteg60_lvr_inv_io|investment|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_1m_gt50_to_lteg60_lvr_inv_io,"Professional Package 10 Year IO - $1,000,000+",investment,interest_only,variable,lvr_=60%,6.24,6.5,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.24,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_1m_gt50_to_lteg60_lvr_oo_io|owner_occupied|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_1m_gt50_to_lteg60_lvr_oo_io,"Professional Package 10 Year IO - $1,000,000+",owner_occupied,interest_only,variable,lvr_=60%,6.24,6.48,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.24,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_lt_500k_gt60_to_lteg70_lvr_inv_io|investment|interest_only|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_lt_500k_gt60_to_lteg70_lvr_inv_io,"Professional Package 10 Year IO - $100,000 to <$500,000",investment,interest_only,variable,lvr_60-70%,6.74,7.04,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.74,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_lt_500k_gt60_to_lteg70_lvr_oo_io|owner_occupied|interest_only|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_lt_500k_gt60_to_lteg70_lvr_oo_io,"Professional Package 10 Year IO - $100,000 to <$500,000",owner_occupied,interest_only,variable,lvr_60-70%,6.99,7.22,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.99,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_lt_500k_gt70_to_lteg80_lvr_inv_io|investment|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_lt_500k_gt70_to_lteg80_lvr_inv_io,"Professional Package 10 Year IO - $100,000 to <$500,000",investment,interest_only,variable,lvr_70-80%,6.74,7.04,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.74,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_lt_500k_gt70_to_lteg80_lvr_oo_io|owner_occupied|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_lt_500k_gt70_to_lteg80_lvr_oo_io,"Professional Package 10 Year IO - $100,000 to <$500,000",owner_occupied,interest_only,variable,lvr_70-80%,6.99,7.22,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.99,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_lt_500k_gt50_to_lteg60_lvr_inv_io|investment|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_lt_500k_gt50_to_lteg60_lvr_inv_io,"Professional Package 10 Year IO - $100,000 to <$500,000",investment,interest_only,variable,lvr_=60%,6.69,6.99,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.69,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_lt_500k_gt50_to_lteg60_lvr_oo_io|owner_occupied|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_lt_500k_gt50_to_lteg60_lvr_oo_io,"Professional Package 10 Year IO - $100,000 to <$500,000",owner_occupied,interest_only,variable,lvr_=60%,6.94,7.17,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.94,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_500k_gt60_to_lteg70_lvr_inv_io|investment|interest_only|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_500k_gt60_to_lteg70_lvr_inv_io,"Professional Package 10 Year IO - $500,000 to <$1,000,000",investment,interest_only,variable,lvr_60-70%,6.29,6.56,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_500k_gt60_to_lteg70_lvr_oo_io|owner_occupied|interest_only|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_500k_gt60_to_lteg70_lvr_oo_io,"Professional Package 10 Year IO - $500,000 to <$1,000,000",owner_occupied,interest_only,variable,lvr_60-70%,6.29,6.52,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_500k_gt70_to_lteg80_lvr_inv_io|investment|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_500k_gt70_to_lteg80_lvr_inv_io,"Professional Package 10 Year IO - $500,000 to <$1,000,000",investment,interest_only,variable,lvr_70-80%,6.29,6.56,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_500k_gt70_to_lteg80_lvr_oo_io|owner_occupied|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_500k_gt70_to_lteg80_lvr_oo_io,"Professional Package 10 Year IO - $500,000 to <$1,000,000",owner_occupied,interest_only,variable,lvr_70-80%,6.29,6.52,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.29,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_500k_gt50_to_lteg60_lvr_inv_io|investment|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_500k_gt50_to_lteg60_lvr_inv_io,"Professional Package 10 Year IO - $500,000 to <$1,000,000",investment,interest_only,variable,lvr_=60%,6.24,6.51,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.24,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_10yr_io_gt_500k_gt50_to_lteg60_lvr_oo_io|owner_occupied|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_10yr_io_gt_500k_gt50_to_lteg60_lvr_oo_io,"Professional Package 10 Year IO - $500,000 to <$1,000,000",owner_occupied,interest_only,variable,lvr_=60%,6.24,6.48,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.24,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
